Year,Month,Date,Region,CrimeType,CrimeCount
2020,5,2020-05-01,ǁKaras,Theft,51
2020,5,2020-05-01,ǁKaras,Assault,53
2020,5,2020-05-01,ǁKaras,Robbery,20
2020,5,2020-05-01,ǁKaras,Sexual Offence,13
2020,5,2020-05-01,ǁKaras,Housebreaking,36
2020,5,2020-05-01,ǁKaras,Fraud,23
2020,5,2020-05-01,ǁKaras,Car Theft,11
2020,5,2020-05-01,ǁKaras,Drug Related,30
2020,5,2020-05-01,Omaheke,Theft,62
2020,5,2020-05-01,Omaheke,Assault,40
2020,5,2020-05-01,Omaheke,Robbery,26
2020,5,2020-05-01,Omaheke,Sexual Offence,13
2020,5,2020-05-01,Omaheke,Housebreaking,29
2020,5,2020-05-01,Omaheke,Fraud,10
2020,5,2020-05-01,Omaheke,Car Theft,10
2020,5,2020-05-01,Omaheke,Drug Related,29
2020,6,2020-06-01,Khomas,Theft,130
2020,6,2020-06-01,Khomas,Assault,117
2020,6,2020-06-01,Khomas,Robbery,44
2020,6,2020-06-01,Khomas,Sexual Offence,28
2020,6,2020-06-01,Khomas,Housebreaking,90
2020,6,2020-06-01,Khomas,Fraud,52
2020,6,2020-06-01,Khomas,Car Theft,29
2020,6,2020-06-01,Khomas,Drug Related,67
2020,6,2020-06-01,Erongo,Theft,145
2020,6,2020-06-01,Erongo,Assault,106
2020,6,2020-06-01,Erongo,Robbery,57
2020,6,2020-06-01,Erongo,Sexual Offence,41
2020,6,2020-06-01,Erongo,Housebreaking,94
2020,6,2020-06-01,Erongo,Fraud,54
2020,6,2020-06-01,Erongo,Car Theft,24
2020,6,2020-06-01,Erongo,Drug Related,94
2020,6,2020-06-01,Oshana,Theft,127
2020,6,2020-06-01,Oshana,Assault,107
2020,6,2020-06-01,Oshana,Robbery,48
2020,6,2020-06-01,Oshana,Sexual Offence,29
2020,6,2020-06-01,Oshana,Housebreaking,103
2020,6,2020-06-01,Oshana,Fraud,45
2020,6,2020-06-01,Oshana,Car Theft,23
2020,6,2020-06-01,Oshana,Drug Related,80
2020,6,2020-06-01,Ohangwena,Theft,151
2020,6,2020-06-01,Ohangwena,Assault,100
2020,6,2020-06-01,Ohangwena,Robbery,59
2020,6,2020-06-01,Ohangwena,Sexual Offence,38
2020,6,2020-06-01,Ohangwena,Housebreaking,77
2020,6,2020-06-01,Ohangwena,Fraud,40
2020,6,2020-06-01,Ohangwena,Car Theft,24
2020,6,2020-06-01,Ohangwena,Drug Related,51
2020,6,2020-06-01,Oshikoto,Theft,59
2020,6,2020-06-01,Oshikoto,Assault,29
2020,6,2020-06-01,Oshikoto,Robbery,20
2020,6,2020-06-01,Oshikoto,Sexual Offence,12
2020,6,2020-06-01,Oshikoto,Housebreaking,39
2020,6,2020-06-01,Oshikoto,Fraud,13
2020,6,2020-06-01,Oshikoto,Car Theft,6
2020,6,2020-06-01,Oshikoto,Drug Related,31
2020,6,2020-06-01,Omusati,Theft,51
2020,6,2020-06-01,Omusati,Assault,32
2020,6,2020-06-01,Omusati,Robbery,27
2020,6,2020-06-01,Omusati,Sexual Offence,14
2020,6,2020-06-01,Omusati,Housebreaking,38
2020,6,2020-06-01,Omusati,Fraud,21
2020,6,2020-06-01,Omusati,Car Theft,10
2020,6,2020-06-01,Omusati,Drug Related,20
2020,6,2020-06-01,Kunene,Theft,64
2020,6,2020-06-01,Kunene,Assault,36
2020,6,2020-06-01,Kunene,Robbery,28
2020,6,2020-06-01,Kunene,Sexual Offence,20
2020,6,2020-06-01,Kunene,Housebreaking,41
2020,6,2020-06-01,Kunene,Fraud,22
2020,6,2020-06-01,Kunene,Car Theft,6
2020,6,2020-06-01,Kunene,Drug Related,22
2020,6,2020-06-01,Otjozondjupa,Theft,62
2020,6,2020-06-01,Otjozondjupa,Assault,41
2020,6,2020-06-01,Otjozondjupa,Robbery,23
2020,6,2020-06-01,Otjozondjupa,Sexual Offence,14
2020,6,2020-06-01,Otjozondjupa,Housebreaking,44
2020,6,2020-06-01,Otjozondjupa,Fraud,21
2020,6,2020-06-01,Otjozondjupa,Car Theft,5
2020,6,2020-06-01,Otjozondjupa,Drug Related,25
2020,6,2020-06-01,Kavango East,Theft,133
2020,6,2020-06-01,Kavango East,Assault,115
2020,6,2020-06-01,Kavango East,Robbery,52
2020,6,2020-06-01,Kavango East,Sexual Offence,41
2020,6,2020-06-01,Kavango East,Housebreaking,92
2020,6,2020-06-01,Kavango East,Fraud,40
2020,6,2020-06-01,Kavango East,Car Theft,22
2020,6,2020-06-01,Kavango East,Drug Related,74
2020,6,2020-06-01,Kavango West,Theft,52
2020,6,2020-06-01,Kavango West,Assault,38
2020,6,2020-06-01,Kavango West,Robbery,15
2020,6,2020-06-01,Kavango West,Sexual Offence,13
2020,6,2020-06-01,Kavango West,Housebreaking,24
2020,6,2020-06-01,Kavango West,Fraud,19
2020,6,2020-06-01,Kavango West,Car Theft,8
2020,6,2020-06-01,Kavango West,Drug Related,32
2020,6,2020-06-01,Zambezi,Theft,61
2020,6,2020-06-01,Zambezi,Assault,39
2020,6,2020-06-01,Zambezi,Robbery,20
2020,6,2020-06-01,Zambezi,Sexual Offence,7
2020,6,2020-06-01,Zambezi,Housebreaking,38
2020,6,2020-06-01,Zambezi,Fraud,20
2020,6,2020-06-01,Zambezi,Car Theft,10
2020,6,2020-06-01,Zambezi,Drug Related,10
2020,6,2020-06-01,Hardap,Theft,62
2020,6,2020-06-01,Hardap,Assault,41
2020,6,2020-06-01,Hardap,Robbery,32
2020,6,2020-06-01,Hardap,Sexual Offence,13
2020,6,2020-06-01,Hardap,Housebreaking,43
2020,6,2020-06-01,Hardap,Fraud,22
2020,6,2020-06-01,Hardap,Car Theft,8
2020,6,2020-06-01,Hardap,Drug Related,29
2020,6,2020-06-01,ǁKaras,Theft,60
2020,6,2020-06-01,ǁKaras,Assault,56
2020,6,2020-06-01,ǁKaras,Robbery,13
2020,6,2020-06-01,ǁKaras,Sexual Offence,11
2020,6,2020-06-01,ǁKaras,Housebreaking,45
2020,6,2020-06-01,ǁKaras,Fraud,15
2020,6,2020-06-01,ǁKaras,Car Theft,5
2020,6,2020-06-01,ǁKaras,Drug Related,35
2020,6,2020-06-01,Omaheke,Theft,55
2020,6,2020-06-01,Omaheke,Assault,38
2020,6,2020-06-01,Omaheke,Robbery,35
2020,6,2020-06-01,Omaheke,Sexual Offence,21
2020,6,2020-06-01,Omaheke,Housebreaking,34
2020,6,2020-06-01,Omaheke,Fraud,15
2020,6,2020-06-01,Omaheke,Car Theft,8
2020,6,2020-06-01,Omaheke,Drug Related,23
2020,7,2020-07-01,Khomas,Theft,146
2020,7,2020-07-01,Khomas,Assault,93
2020,7,2020-07-01,Khomas,Robbery,65
2020,7,2020-07-01,Khomas,Sexual Offence,40
2020,7,2020-07-01,Khomas,Housebreaking,79
2020,7,2020-07-01,Khomas,Fraud,48
2020,7,2020-07-01,Khomas,Car Theft,34
2020,7,2020-07-01,Khomas,Drug Related,76
2020,7,2020-07-01,Erongo,Theft,141
2020,7,2020-07-01,Erongo,Assault,109
2020,7,2020-07-01,Erongo,Robbery,60
2020,7,2020-07-01,Erongo,Sexual Offence,35
2020,7,2020-07-01,Erongo,Housebreaking,105
2020,7,2020-07-01,Erongo,Fraud,43
2020,7,2020-07-01,Erongo,Car Theft,21
2020,7,2020-07-01,Erongo,Drug Related,72
2020,7,2020-07-01,Oshana,Theft,160
2020,7,2020-07-01,Oshana,Assault,122
2020,7,2020-07-01,Oshana,Robbery,67
2020,7,2020-07-01,Oshana,Sexual Offence,24
2020,7,2020-07-01,Oshana,Housebreaking,112
2020,7,2020-07-01,Oshana,Fraud,48
2020,7,2020-07-01,Oshana,Car Theft,26
2020,7,2020-07-01,Oshana,Drug Related,69
2020,7,2020-07-01,Ohangwena,Theft,177
2020,7,2020-07-01,Ohangwena,Assault,109
2020,7,2020-07-01,Ohangwena,Robbery,67
2020,7,2020-07-01,Ohangwena,Sexual Offence,38
2020,7,2020-07-01,Ohangwena,Housebreaking,93
2020,7,2020-07-01,Ohangwena,Fraud,49
2020,7,2020-07-01,Ohangwena,Car Theft,27
2020,7,2020-07-01,Ohangwena,Drug Related,67
2020,7,2020-07-01,Oshikoto,Theft,66
2020,7,2020-07-01,Oshikoto,Assault,34
2020,7,2020-07-01,Oshikoto,Robbery,29
2020,7,2020-07-01,Oshikoto,Sexual Offence,9
2020,7,2020-07-01,Oshikoto,Housebreaking,38
2020,7,2020-07-01,Oshikoto,Fraud,20
2020,7,2020-07-01,Oshikoto,Car Theft,5
2020,7,2020-07-01,Oshikoto,Drug Related,27
2020,7,2020-07-01,Omusati,Theft,65
2020,7,2020-07-01,Omusati,Assault,45
2020,7,2020-07-01,Omusati,Robbery,28
2020,7,2020-07-01,Omusati,Sexual Offence,14
2020,7,2020-07-01,Omusati,Housebreaking,33
2020,7,2020-07-01,Omusati,Fraud,23
2020,7,2020-07-01,Omusati,Car Theft,8
2020,7,2020-07-01,Omusati,Drug Related,20
2020,7,2020-07-01,Kunene,Theft,53
2020,7,2020-07-01,Kunene,Assault,43
2020,7,2020-07-01,Kunene,Robbery,20
2020,7,2020-07-01,Kunene,Sexual Offence,15
2020,7,2020-07-01,Kunene,Housebreaking,39
2020,7,2020-07-01,Kunene,Fraud,20
2020,7,2020-07-01,Kunene,Car Theft,9
2020,7,2020-07-01,Kunene,Drug Related,32
2020,7,2020-07-01,Otjozondjupa,Theft,58
2020,7,2020-07-01,Otjozondjupa,Assault,31
2020,7,2020-07-01,Otjozondjupa,Robbery,22
2020,7,2020-07-01,Otjozondjupa,Sexual Offence,14
2020,7,2020-07-01,Otjozondjupa,Housebreaking,35
2020,7,2020-07-01,Otjozondjupa,Fraud,15
2020,7,2020-07-01,Otjozondjupa,Car Theft,11
2020,7,2020-07-01,Otjozondjupa,Drug Related,30
2020,7,2020-07-01,Kavango East,Theft,125
2020,7,2020-07-01,Kavango East,Assault,102
2020,7,2020-07-01,Kavango East,Robbery,55
2020,7,2020-07-01,Kavango East,Sexual Offence,40
2020,7,2020-07-01,Kavango East,Housebreaking,111
2020,7,2020-07-01,Kavango East,Fraud,51
2020,7,2020-07-01,Kavango East,Car Theft,31
2020,7,2020-07-01,Kavango East,Drug Related,57
2020,7,2020-07-01,Kavango West,Theft,61
2020,7,2020-07-01,Kavango West,Assault,48
2020,7,2020-07-01,Kavango West,Robbery,24
2020,7,2020-07-01,Kavango West,Sexual Offence,8
2020,7,2020-07-01,Kavango West,Housebreaking,39
2020,7,2020-07-01,Kavango West,Fraud,24
2020,7,2020-07-01,Kavango West,Car Theft,13
2020,7,2020-07-01,Kavango West,Drug Related,19
2020,7,2020-07-01,Zambezi,Theft,54
2020,7,2020-07-01,Zambezi,Assault,55
2020,7,2020-07-01,Zambezi,Robbery,26
2020,7,2020-07-01,Zambezi,Sexual Offence,15
2020,7,2020-07-01,Zambezi,Housebreaking,31
2020,7,2020-07-01,Zambezi,Fraud,18
2020,7,2020-07-01,Zambezi,Car Theft,8
2020,7,2020-07-01,Zambezi,Drug Related,27
2020,7,2020-07-01,Hardap,Theft,34
2020,7,2020-07-01,Hardap,Assault,37
2020,7,2020-07-01,Hardap,Robbery,23
2020,7,2020-07-01,Hardap,Sexual Offence,12
2020,7,2020-07-01,Hardap,Housebreaking,38
2020,7,2020-07-01,Hardap,Fraud,16
2020,7,2020-07-01,Hardap,Car Theft,12
2020,7,2020-07-01,Hardap,Drug Related,32
2020,7,2020-07-01,ǁKaras,Theft,57
2020,7,2020-07-01,ǁKaras,Assault,36
2020,7,2020-07-01,ǁKaras,Robbery,24
2020,7,2020-07-01,ǁKaras,Sexual Offence,8
2020,7,2020-07-01,ǁKaras,Housebreaking,35
2020,7,2020-07-01,ǁKaras,Fraud,12
2020,7,2020-07-01,ǁKaras,Car Theft,9
2020,7,2020-07-01,ǁKaras,Drug Related,29
2020,7,2020-07-01,Omaheke,Theft,59
2020,7,2020-07-01,Omaheke,Assault,50
2020,7,2020-07-01,Omaheke,Robbery,23
2020,7,2020-07-01,Omaheke,Sexual Offence,11
2020,7,2020-07-01,Omaheke,Housebreaking,37
2020,7,2020-07-01,Omaheke,Fraud,12
2020,7,2020-07-01,Omaheke,Car Theft,16
2020,7,2020-07-01,Omaheke,Drug Related,28
2020,8,2020-08-01,Khomas,Theft,147
2020,8,2020-08-01,Khomas,Assault,114
2020,8,2020-08-01,Khomas,Robbery,51
2020,8,2020-08-01,Khomas,Sexual Offence,33
2020,8,2020-08-01,Khomas,Housebreaking,100
2020,8,2020-08-01,Khomas,Fraud,35
2020,8,2020-08-01,Khomas,Car Theft,21
2020,8,2020-08-01,Khomas,Drug Related,75
2020,8,2020-08-01,Erongo,Theft,142
2020,8,2020-08-01,Erongo,Assault,95
2020,8,2020-08-01,Erongo,Robbery,81
2020,8,2020-08-01,Erongo,Sexual Offence,20
2020,8,2020-08-01,Erongo,Housebreaking,93
2020,8,2020-08-01,Erongo,Fraud,47
2020,8,2020-08-01,Erongo,Car Theft,31
2020,8,2020-08-01,Erongo,Drug Related,92
2020,8,2020-08-01,Oshana,Theft,161
2020,8,2020-08-01,Oshana,Assault,105
2020,8,2020-08-01,Oshana,Robbery,56
2020,8,2020-08-01,Oshana,Sexual Offence,29
2020,8,2020-08-01,Oshana,Housebreaking,97
2020,8,2020-08-01,Oshana,Fraud,56
2020,8,2020-08-01,Oshana,Car Theft,21
2020,8,2020-08-01,Oshana,Drug Related,64
2020,8,2020-08-01,Ohangwena,Theft,138
2020,8,2020-08-01,Ohangwena,Assault,103
2020,8,2020-08-01,Ohangwena,Robbery,50
2020,8,2020-08-01,Ohangwena,Sexual Offence,38
2020,8,2020-08-01,Ohangwena,Housebreaking,109
2020,8,2020-08-01,Ohangwena,Fraud,49
2020,8,2020-08-01,Ohangwena,Car Theft,19
2020,8,2020-08-01,Ohangwena,Drug Related,73
2020,8,2020-08-01,Oshikoto,Theft,59
2020,8,2020-08-01,Oshikoto,Assault,49
2020,8,2020-08-01,Oshikoto,Robbery,27
2020,8,2020-08-01,Oshikoto,Sexual Offence,17
2020,8,2020-08-01,Oshikoto,Housebreaking,29
2020,8,2020-08-01,Oshikoto,Fraud,23
2020,8,2020-08-01,Oshikoto,Car Theft,13
2020,8,2020-08-01,Oshikoto,Drug Related,39
2020,8,2020-08-01,Omusati,Theft,53
2020,8,2020-08-01,Omusati,Assault,50
2020,8,2020-08-01,Omusati,Robbery,29
2020,8,2020-08-01,Omusati,Sexual Offence,14
2020,8,2020-08-01,Omusati,Housebreaking,47
2020,8,2020-08-01,Omusati,Fraud,18
2020,8,2020-08-01,Omusati,Car Theft,9
2020,8,2020-08-01,Omusati,Drug Related,33
2020,8,2020-08-01,Kunene,Theft,62
2020,8,2020-08-01,Kunene,Assault,33
2020,8,2020-08-01,Kunene,Robbery,27
2020,8,2020-08-01,Kunene,Sexual Offence,15
2020,8,2020-08-01,Kunene,Housebreaking,36
2020,8,2020-08-01,Kunene,Fraud,17
2020,8,2020-08-01,Kunene,Car Theft,7
2020,8,2020-08-01,Kunene,Drug Related,24
2020,8,2020-08-01,Otjozondjupa,Theft,54
2020,8,2020-08-01,Otjozondjupa,Assault,44
2020,8,2020-08-01,Otjozondjupa,Robbery,14
2020,8,2020-08-01,Otjozondjupa,Sexual Offence,11
2020,8,2020-08-01,Otjozondjupa,Housebreaking,32
2020,8,2020-08-01,Otjozondjupa,Fraud,26
2020,8,2020-08-01,Otjozondjupa,Car Theft,12
2020,8,2020-08-01,Otjozondjupa,Drug Related,28
2020,8,2020-08-01,Kavango East,Theft,122
2020,8,2020-08-01,Kavango East,Assault,100
2020,8,2020-08-01,Kavango East,Robbery,68
2020,8,2020-08-01,Kavango East,Sexual Offence,37
2020,8,2020-08-01,Kavango East,Housebreaking,84
2020,8,2020-08-01,Kavango East,Fraud,43
2020,8,2020-08-01,Kavango East,Car Theft,21
2020,8,2020-08-01,Kavango East,Drug Related,75
2020,8,2020-08-01,Kavango West,Theft,60
2020,8,2020-08-01,Kavango West,Assault,26
2020,8,2020-08-01,Kavango West,Robbery,25
2020,8,2020-08-01,Kavango West,Sexual Offence,18
2020,8,2020-08-01,Kavango West,Housebreaking,31
2020,8,2020-08-01,Kavango West,Fraud,16
2020,8,2020-08-01,Kavango West,Car Theft,12
2020,8,2020-08-01,Kavango West,Drug Related,25
2020,8,2020-08-01,Zambezi,Theft,58
2020,8,2020-08-01,Zambezi,Assault,33
2020,8,2020-08-01,Zambezi,Robbery,25
2020,8,2020-08-01,Zambezi,Sexual Offence,8
2020,8,2020-08-01,Zambezi,Housebreaking,39
2020,8,2020-08-01,Zambezi,Fraud,18
2020,8,2020-08-01,Zambezi,Car Theft,9
2020,8,2020-08-01,Zambezi,Drug Related,29
2020,8,2020-08-01,Hardap,Theft,64
2020,8,2020-08-01,Hardap,Assault,44
2020,8,2020-08-01,Hardap,Robbery,19
2020,8,2020-08-01,Hardap,Sexual Offence,15
2020,8,2020-08-01,Hardap,Housebreaking,33
2020,8,2020-08-01,Hardap,Fraud,17
2020,8,2020-08-01,Hardap,Car Theft,5
2020,8,2020-08-01,Hardap,Drug Related,27
2020,8,2020-08-01,ǁKaras,Theft,62
2020,8,2020-08-01,ǁKaras,Assault,38
2020,8,2020-08-01,ǁKaras,Robbery,21
2020,8,2020-08-01,ǁKaras,Sexual Offence,12
2020,8,2020-08-01,ǁKaras,Housebreaking,38
2020,8,2020-08-01,ǁKaras,Fraud,18
2020,8,2020-08-01,ǁKaras,Car Theft,9
2020,8,2020-08-01,ǁKaras,Drug Related,23
2020,8,2020-08-01,Omaheke,Theft,49
2020,8,2020-08-01,Omaheke,Assault,41
2020,8,2020-08-01,Omaheke,Robbery,21
2020,8,2020-08-01,Omaheke,Sexual Offence,11
2020,8,2020-08-01,Omaheke,Housebreaking,41
2020,8,2020-08-01,Omaheke,Fraud,17
2020,8,2020-08-01,Omaheke,Car Theft,7
2020,8,2020-08-01,Omaheke,Drug Related,18
2020,9,2020-09-01,Khomas,Theft,134
2020,9,2020-09-01,Khomas,Assault,95
2020,9,2020-09-01,Khomas,Robbery,67
2020,9,2020-09-01,Khomas,Sexual Offence,29
2020,9,2020-09-01,Khomas,Housebreaking,100
2020,9,2020-09-01,Khomas,Fraud,52
2020,9,2020-09-01,Khomas,Car Theft,22
2020,9,2020-09-01,Khomas,Drug Related,67
2020,9,2020-09-01,Erongo,Theft,161
2020,9,2020-09-01,Erongo,Assault,87
2020,9,2020-09-01,Erongo,Robbery,59
2020,9,2020-09-01,Erongo,Sexual Offence,51
2020,9,2020-09-01,Erongo,Housebreaking,88
2020,9,2020-09-01,Erongo,Fraud,52
2020,9,2020-09-01,Erongo,Car Theft,20
2020,9,2020-09-01,Erongo,Drug Related,71
2020,9,2020-09-01,Oshana,Theft,142
2020,9,2020-09-01,Oshana,Assault,96
2020,9,2020-09-01,Oshana,Robbery,53
2020,9,2020-09-01,Oshana,Sexual Offence,31
2020,9,2020-09-01,Oshana,Housebreaking,99
2020,9,2020-09-01,Oshana,Fraud,41
2020,9,2020-09-01,Oshana,Car Theft,36
2020,9,2020-09-01,Oshana,Drug Related,62
2020,9,2020-09-01,Ohangwena,Theft,152
2020,9,2020-09-01,Ohangwena,Assault,112
2020,9,2020-09-01,Ohangwena,Robbery,51
2020,9,2020-09-01,Ohangwena,Sexual Offence,41
2020,9,2020-09-01,Ohangwena,Housebreaking,92
2020,9,2020-09-01,Ohangwena,Fraud,42
2020,9,2020-09-01,Ohangwena,Car Theft,20
2020,9,2020-09-01,Ohangwena,Drug Related,82
2020,9,2020-09-01,Oshikoto,Theft,42
2020,9,2020-09-01,Oshikoto,Assault,44
2020,9,2020-09-01,Oshikoto,Robbery,19
2020,9,2020-09-01,Oshikoto,Sexual Offence,12
2020,9,2020-09-01,Oshikoto,Housebreaking,49
2020,9,2020-09-01,Oshikoto,Fraud,16
2020,9,2020-09-01,Oshikoto,Car Theft,8
2020,9,2020-09-01,Oshikoto,Drug Related,22
2020,9,2020-09-01,Omusati,Theft,34
2020,9,2020-09-01,Omusati,Assault,49
2020,9,2020-09-01,Omusati,Robbery,33
2020,9,2020-09-01,Omusati,Sexual Offence,13
2020,9,2020-09-01,Omusati,Housebreaking,36
2020,9,2020-09-01,Omusati,Fraud,15
2020,9,2020-09-01,Omusati,Car Theft,12
2020,9,2020-09-01,Omusati,Drug Related,17
2020,9,2020-09-01,Kunene,Theft,69
2020,9,2020-09-01,Kunene,Assault,39
2020,9,2020-09-01,Kunene,Robbery,28
2020,9,2020-09-01,Kunene,Sexual Offence,15
2020,9,2020-09-01,Kunene,Housebreaking,44
2020,9,2020-09-01,Kunene,Fraud,15
2020,9,2020-09-01,Kunene,Car Theft,3
2020,9,2020-09-01,Kunene,Drug Related,26
2020,9,2020-09-01,Otjozondjupa,Theft,48
2020,9,2020-09-01,Otjozondjupa,Assault,37
2020,9,2020-09-01,Otjozondjupa,Robbery,36
2020,9,2020-09-01,Otjozondjupa,Sexual Offence,15
2020,9,2020-09-01,Otjozondjupa,Housebreaking,43
2020,9,2020-09-01,Otjozondjupa,Fraud,15
2020,9,2020-09-01,Otjozondjupa,Car Theft,13
2020,9,2020-09-01,Otjozondjupa,Drug Related,21
2020,9,2020-09-01,Kavango East,Theft,147
2020,9,2020-09-01,Kavango East,Assault,82
2020,9,2020-09-01,Kavango East,Robbery,62
2020,9,2020-09-01,Kavango East,Sexual Offence,40
2020,9,2020-09-01,Kavango East,Housebreaking,81
2020,9,2020-09-01,Kavango East,Fraud,48
2020,9,2020-09-01,Kavango East,Car Theft,33
2020,9,2020-09-01,Kavango East,Drug Related,77
2020,9,2020-09-01,Kavango West,Theft,53
2020,9,2020-09-01,Kavango West,Assault,44
2020,9,2020-09-01,Kavango West,Robbery,28
2020,9,2020-09-01,Kavango West,Sexual Offence,17
2020,9,2020-09-01,Kavango West,Housebreaking,33
2020,9,2020-09-01,Kavango West,Fraud,21
2020,9,2020-09-01,Kavango West,Car Theft,8
2020,9,2020-09-01,Kavango West,Drug Related,33
2020,9,2020-09-01,Zambezi,Theft,53
2020,9,2020-09-01,Zambezi,Assault,44
2020,9,2020-09-01,Zambezi,Robbery,12
2020,9,2020-09-01,Zambezi,Sexual Offence,14
2020,9,2020-09-01,Zambezi,Housebreaking,29
2020,9,2020-09-01,Zambezi,Fraud,15
2020,9,2020-09-01,Zambezi,Car Theft,9
2020,9,2020-09-01,Zambezi,Drug Related,28
2020,9,2020-09-01,Hardap,Theft,50
2020,9,2020-09-01,Hardap,Assault,43
2020,9,2020-09-01,Hardap,Robbery,26
2020,9,2020-09-01,Hardap,Sexual Offence,7
2020,9,2020-09-01,Hardap,Housebreaking,32
2020,9,2020-09-01,Hardap,Fraud,20
2020,9,2020-09-01,Hardap,Car Theft,9
2020,9,2020-09-01,Hardap,Drug Related,23
2020,9,2020-09-01,ǁKaras,Theft,40
2020,9,2020-09-01,ǁKaras,Assault,31
2020,9,2020-09-01,ǁKaras,Robbery,26
2020,9,2020-09-01,ǁKaras,Sexual Offence,13
2020,9,2020-09-01,ǁKaras,Housebreaking,34
2020,9,2020-09-01,ǁKaras,Fraud,14
2020,9,2020-09-01,ǁKaras,Car Theft,8
2020,9,2020-09-01,ǁKaras,Drug Related,19
2020,9,2020-09-01,Omaheke,Theft,57
2020,9,2020-09-01,Omaheke,Assault,36
2020,9,2020-09-01,Omaheke,Robbery,35
2020,9,2020-09-01,Omaheke,Sexual Offence,15
2020,9,2020-09-01,Omaheke,Housebreaking,38
2020,9,2020-09-01,Omaheke,Fraud,15
2020,9,2020-09-01,Omaheke,Car Theft,12
2020,9,2020-09-01,Omaheke,Drug Related,28
2020,10,2020-10-01,Khomas,Theft,142
2020,10,2020-10-01,Khomas,Assault,105
2020,10,2020-10-01,Khomas,Robbery,52
2020,10,2020-10-01,Khomas,Sexual Offence,26
2020,10,2020-10-01,Khomas,Housebreaking,112
2020,10,2020-10-01,Khomas,Fraud,43
2020,10,2020-10-01,Khomas,Car Theft,27
2020,10,2020-10-01,Khomas,Drug Related,74
2020,10,2020-10-01,Erongo,Theft,149
2020,10,2020-10-01,Erongo,Assault,115
2020,10,2020-10-01,Erongo,Robbery,66
2020,10,2020-10-01,Erongo,Sexual Offence,31
2020,10,2020-10-01,Erongo,Housebreaking,89
2020,10,2020-10-01,Erongo,Fraud,34
2020,10,2020-10-01,Erongo,Car Theft,28
2020,10,2020-10-01,Erongo,Drug Related,76
2020,10,2020-10-01,Oshana,Theft,156
2020,10,2020-10-01,Oshana,Assault,128
2020,10,2020-10-01,Oshana,Robbery,52
2020,10,2020-10-01,Oshana,Sexual Offence,40
2020,10,2020-10-01,Oshana,Housebreaking,97
2020,10,2020-10-01,Oshana,Fraud,45
2020,10,2020-10-01,Oshana,Car Theft,25
2020,10,2020-10-01,Oshana,Drug Related,66
2020,10,2020-10-01,Ohangwena,Theft,162
2020,10,2020-10-01,Ohangwena,Assault,117
2020,10,2020-10-01,Ohangwena,Robbery,63
2020,10,2020-10-01,Ohangwena,Sexual Offence,40
2020,10,2020-10-01,Ohangwena,Housebreaking,94
2020,10,2020-10-01,Ohangwena,Fraud,61
2020,10,2020-10-01,Ohangwena,Car Theft,29
2020,10,2020-10-01,Ohangwena,Drug Related,71
2020,10,2020-10-01,Oshikoto,Theft,49
2020,10,2020-10-01,Oshikoto,Assault,27
2020,10,2020-10-01,Oshikoto,Robbery,31
2020,10,2020-10-01,Oshikoto,Sexual Offence,17
2020,10,2020-10-01,Oshikoto,Housebreaking,39
2020,10,2020-10-01,Oshikoto,Fraud,13
2020,10,2020-10-01,Oshikoto,Car Theft,8
2020,10,2020-10-01,Oshikoto,Drug Related,23
2020,10,2020-10-01,Omusati,Theft,55
2020,10,2020-10-01,Omusati,Assault,38
2020,10,2020-10-01,Omusati,Robbery,27
2020,10,2020-10-01,Omusati,Sexual Offence,11
2020,10,2020-10-01,Omusati,Housebreaking,36
2020,10,2020-10-01,Omusati,Fraud,24
2020,10,2020-10-01,Omusati,Car Theft,13
2020,10,2020-10-01,Omusati,Drug Related,30
2020,10,2020-10-01,Kunene,Theft,44
2020,10,2020-10-01,Kunene,Assault,45
2020,10,2020-10-01,Kunene,Robbery,17
2020,10,2020-10-01,Kunene,Sexual Offence,19
2020,10,2020-10-01,Kunene,Housebreaking,33
2020,10,2020-10-01,Kunene,Fraud,14
2020,10,2020-10-01,Kunene,Car Theft,7
2020,10,2020-10-01,Kunene,Drug Related,28
2020,10,2020-10-01,Otjozondjupa,Theft,52
2020,10,2020-10-01,Otjozondjupa,Assault,44
2020,10,2020-10-01,Otjozondjupa,Robbery,17
2020,10,2020-10-01,Otjozondjupa,Sexual Offence,12
2020,10,2020-10-01,Otjozondjupa,Housebreaking,38
2020,10,2020-10-01,Otjozondjupa,Fraud,12
2020,10,2020-10-01,Otjozondjupa,Car Theft,7
2020,10,2020-10-01,Otjozondjupa,Drug Related,27
2020,10,2020-10-01,Kavango East,Theft,121
2020,10,2020-10-01,Kavango East,Assault,110
2020,10,2020-10-01,Kavango East,Robbery,64
2020,10,2020-10-01,Kavango East,Sexual Offence,37
2020,10,2020-10-01,Kavango East,Housebreaking,106
2020,10,2020-10-01,Kavango East,Fraud,48
2020,10,2020-10-01,Kavango East,Car Theft,29
2020,10,2020-10-01,Kavango East,Drug Related,63
2020,10,2020-10-01,Kavango West,Theft,64
2020,10,2020-10-01,Kavango West,Assault,29
2020,10,2020-10-01,Kavango West,Robbery,18
2020,10,2020-10-01,Kavango West,Sexual Offence,18
2020,10,2020-10-01,Kavango West,Housebreaking,25
2020,10,2020-10-01,Kavango West,Fraud,10
2020,10,2020-10-01,Kavango West,Car Theft,8
2020,10,2020-10-01,Kavango West,Drug Related,25
2020,10,2020-10-01,Zambezi,Theft,59
